State_Name,Season,Crop,Area,Production,soil_type
Andhra Pradesh,Kharif     ,Maize,4877,20181,Sandy
Andhra Pradesh,Rabi       ,Maize,3120,23640,Sandy
Andhra Pradesh,Kharif     ,Maize,7000,32000,Sandy
Andhra Pradesh,Rabi       ,Maize,6000,48000,Sandy
Andhra Pradesh,Kharif     ,Maize,6041,20896,Sandy
Andhra Pradesh,Rabi       ,Maize,3658,32300,Sandy
Andhra Pradesh,Kharif     ,Maize,8852,43924,Sandy
Andhra Pradesh,Rabi       ,Maize,4615,33736,Sandy
Andhra Pradesh,Kharif     ,Maize,10726,51174,Sandy
Andhra Pradesh,Rabi       ,Maize,4750,43306,Sandy
Andhra Pradesh,Kharif     ,Maize,25447,63465,Sandy
Andhra Pradesh,Rabi       ,Maize,6208,48168,Sandy
Andhra Pradesh,Kharif     ,Maize,22039,63516,Sandy
Andhra Pradesh,Rabi       ,Maize,7070,50098,Sandy
Andhra Pradesh,Kharif     ,Maize,27087,53226,Sandy
Andhra Pradesh,Rabi       ,Maize,7777,57970,Sandy
Andhra Pradesh,Kharif     ,Maize,16839,42687,Sandy
Andhra Pradesh,Rabi       ,Maize,4474,31618,Sandy
Andhra Pradesh,Kharif     ,Maize,100,300,Sandy
Andhra Pradesh,Kharif     ,Maize,100,300,Sandy
Andhra Pradesh,Rabi       ,Maize,100,300,Sandy
Andhra Pradesh,Kharif     ,Maize,181,514,Sandy
Andhra Pradesh,Rabi       ,Maize,67,324,Sandy
Andhra Pradesh,Kharif     ,Maize,357,930,Sandy
Andhra Pradesh,Rabi       ,Maize,56,302,Sandy
Andhra Pradesh,Kharif     ,Maize,294,786,Sandy
Andhra Pradesh,Rabi       ,Maize,81,524,Sandy
Andhra Pradesh,Kharif     ,Maize,261,253,Sandy
Andhra Pradesh,Rabi       ,Maize,284,1968,Sandy
Andhra Pradesh,Kharif     ,Maize,742,1273,Sandy
Andhra Pradesh,Rabi       ,Maize,392,2195,Sandy
Andhra Pradesh,Kharif     ,Maize,509,1461,Sandy
Andhra Pradesh,Rabi       ,Maize,354,2559,Sandy
Andhra Pradesh,Kharif     ,Maize,417,2150,Sandy
Andhra Pradesh,Rabi       ,Maize,356,2660,Sandy
Andhra Pradesh,Kharif     ,Maize,386,1378,Sandy
Andhra Pradesh,Rabi       ,Maize,788,5971,Sandy
Andhra Pradesh,Kharif     ,Maize,1000,3000,Sandy
Andhra Pradesh,Rabi       ,Maize,1000,4000,Sandy
Andhra Pradesh,Kharif     ,Maize,843,3937,Sandy
Andhra Pradesh,Rabi       ,Maize,957,8450,Sandy
Andhra Pradesh,Kharif     ,Maize,1326,4915,Sandy
Andhra Pradesh,Rabi       ,Maize,611,4466,Sandy
Andhra Pradesh,Kharif     ,Maize,970,4969,Sandy
Andhra Pradesh,Rabi       ,Maize,539,4914,Sandy
Andhra Pradesh,Kharif     ,Maize,930,3084,Sandy
Andhra Pradesh,Rabi       ,Maize,877,6805,Sandy
Andhra Pradesh,Kharif     ,Maize,1078,4375,Sandy
Andhra Pradesh,Rabi       ,Maize,547,3876,Sandy
Andhra Pradesh,Kharif     ,Maize,1905,7683,Sandy
Andhra Pradesh,Rabi       ,Maize,1303,9713,Sandy
Andhra Pradesh,Kharif     ,Maize,2693,8820,Sandy
Andhra Pradesh,Rabi       ,Maize,984,6429,Sandy
Andhra Pradesh,Kharif     ,Maize,1600,2900,Sandy
Andhra Pradesh,Rabi       ,Maize,3600,13700,Sandy
Andhra Pradesh,Kharif     ,Maize,1700,3600,Sandy
Andhra Pradesh,Rabi       ,Maize,3800,18700,Sandy
Andhra Pradesh,Kharif     ,Maize,1522,4324,Sandy
Andhra Pradesh,Rabi       ,Maize,4266,20652,Sandy
Andhra Pradesh,Kharif     ,Maize,1406,3661,Sandy
Andhra Pradesh,Rabi       ,Maize,4108,22117,Sandy
Andhra Pradesh,Kharif     ,Maize,1204,3218,Sandy
Andhra Pradesh,Rabi       ,Maize,2597,16810,Sandy
Andhra Pradesh,Kharif     ,Maize,1423,1379,Sandy
Andhra Pradesh,Rabi       ,Maize,5975,41407,Sandy
Andhra Pradesh,Kharif     ,Maize,2116,3631,Sandy
Andhra Pradesh,Rabi       ,Maize,6392,35795,Sandy
Andhra Pradesh,Kharif     ,Maize,1881,5556,Sandy
Andhra Pradesh,Rabi       ,Maize,6094,41080,Sandy
Andhra Pradesh,Kharif     ,Maize,1763,6308,Sandy
Andhra Pradesh,Rabi       ,Maize,7838,59349,Sandy
Andhra Pradesh,Kharif     ,Maize,1735,4757,Sandy
Andhra Pradesh,Rabi       ,Maize,6191,61867,Sandy
Andhra Pradesh,Kharif     ,Maize,2000,6000,Sandy
Andhra Pradesh,Rabi       ,Maize,6000,49000,Sandy
Andhra Pradesh,Kharif     ,Maize,1602,5154,Sandy
Andhra Pradesh,Rabi       ,Maize,6581,49107,Sandy
Andhra Pradesh,Kharif     ,Maize,983,3547,Sandy
Andhra Pradesh,Rabi       ,Maize,8005,59821,Sandy
Andhra Pradesh,Kharif     ,Maize,469,1399,Sandy
Andhra Pradesh,Rabi       ,Maize,7463,54704,Sandy
Andhra Pradesh,Kharif     ,Maize,468,1727,Sandy
Andhra Pradesh,Rabi       ,Maize,8067,54017,Sandy
Andhra Pradesh,Kharif     ,Maize,495,1938,Sandy
Andhra Pradesh,Rabi       ,Maize,9485,71659,Sandy
Andhra Pradesh,Kharif     ,Maize,513,1626,Sandy
Andhra Pradesh,Rabi       ,Maize,10684,92096,Sandy
Andhra Pradesh,Kharif     ,Maize,755,2500,Sandy
Andhra Pradesh,Rabi       ,Maize,12156,98257,Sandy
Andhra Pradesh,Kharif     ,Maize,1700,3100,Sandy
Andhra Pradesh,Rabi       ,Maize,5000,19000,Sandy
Andhra Pradesh,Kharif     ,Maize,2300,4700,Sandy
Andhra Pradesh,Rabi       ,Maize,2800,14100,Sandy
Andhra Pradesh,Kharif     ,Maize,3853,10946,Sandy
Andhra Pradesh,Rabi       ,Maize,3755,18178,Sandy
Andhra Pradesh,Kharif     ,Maize,5281,13752,Sandy
Andhra Pradesh,Rabi       ,Maize,4516,24314,Sandy
Andhra Pradesh,Kharif     ,Maize,2549,6814,Sandy
Andhra Pradesh,Rabi       ,Maize,4369,28281,Sandy
Andhra Pradesh,Kharif     ,Maize,2327,2255,Sandy
Andhra Pradesh,Rabi       ,Maize,6450,44699,Sandy
Andhra Pradesh,Kharif     ,Maize,3891,6677,Sandy
Andhra Pradesh,Rabi       ,Maize,22949,128514,Sandy
Andhra Pradesh,Kharif     ,Maize,2749,8121,Sandy
Andhra Pradesh,Rabi       ,Maize,32788,279714,Sandy
Andhra Pradesh,Kharif     ,Maize,1617,5786,Sandy
Andhra Pradesh,Rabi       ,Maize,22565,237023,Sandy
Andhra Pradesh,Kharif     ,Maize,1132,3104,Sandy
Andhra Pradesh,Rabi       ,Maize,34010,280276,Sandy
Andhra Pradesh,Kharif     ,Maize,1000,3000,Sandy
Andhra Pradesh,Rabi       ,Maize,58000,517000,Sandy
Andhra Pradesh,Kharif     ,Maize,784,2522,Sandy
Andhra Pradesh,Rabi       ,Maize,95547,950884,Sandy
Andhra Pradesh,Kharif     ,Maize,530,1912,Sandy
Andhra Pradesh,Rabi       ,Maize,68798,529745,Sandy
Andhra Pradesh,Kharif     ,Maize,269,802,Sandy
Andhra Pradesh,Rabi       ,Maize,80083,904377,Sandy
Andhra Pradesh,Kharif     ,Maize,792,2922,Sandy
Andhra Pradesh,Rabi       ,Maize,70965,627331,Sandy
Andhra Pradesh,Kharif     ,Maize,1103,4319,Sandy
Andhra Pradesh,Rabi       ,Maize,82043,662579,Sandy
Andhra Pradesh,Kharif     ,Maize,1530,4850,Sandy
Andhra Pradesh,Rabi       ,Maize,85535,643394,Sandy
Andhra Pradesh,Kharif     ,Maize,367,1215,Sandy
Andhra Pradesh,Rabi       ,Maize,63701,611020,Sandy
Andhra Pradesh,Kharif     ,Maize,200,100,Sandy
Andhra Pradesh,Kharif     ,Maize,100,100,Sandy
Andhra Pradesh,Kharif     ,Maize,104,295,Sandy
Andhra Pradesh,Rabi       ,Maize,11,53,Sandy
Andhra Pradesh,Kharif     ,Maize,104,271,Sandy
Andhra Pradesh,Rabi       ,Maize,51,275,Sandy
Andhra Pradesh,Kharif     ,Maize,53,142,Sandy
Andhra Pradesh,Rabi       ,Maize,31,201,Sandy
Andhra Pradesh,Kharif     ,Maize,136,132,Sandy
Andhra Pradesh,Rabi       ,Maize,25,173,Sandy
Andhra Pradesh,Kharif     ,Maize,68,117,Sandy
Andhra Pradesh,Rabi       ,Maize,4,22,Sandy
Andhra Pradesh,Kharif     ,Maize,125,359,Sandy
Andhra Pradesh,Kharif     ,Maize,156,804,Sandy
Andhra Pradesh,Rabi       ,Maize,1,7,Sandy
Andhra Pradesh,Kharif     ,Maize,123,439,Sandy
Andhra Pradesh,Rabi       ,Maize,35,265,Sandy
Andhra Pradesh,Kharif     ,Maize,623,2909,Sandy
Andhra Pradesh,Rabi       ,Maize,1398,12344,Sandy
Andhra Pradesh,Kharif     ,Maize,559,2072,Sandy
Andhra Pradesh,Rabi       ,Maize,840,6140,Sandy
Andhra Pradesh,Kharif     ,Maize,426,2182,Sandy
Andhra Pradesh,Rabi       ,Maize,987,8998,Sandy
Andhra Pradesh,Kharif     ,Maize,574,1903,Sandy
Andhra Pradesh,Rabi       ,Maize,1014,7868,Sandy
Andhra Pradesh,Kharif     ,Maize,497,2017,Sandy
Andhra Pradesh,Rabi       ,Maize,2201,15596,Sandy
Andhra Pradesh,Kharif     ,Maize,1125,4537,Sandy
Andhra Pradesh,Rabi       ,Maize,4364,32529,Sandy
Andhra Pradesh,Kharif     ,Maize,408,1336,Sandy
Andhra Pradesh,Rabi       ,Maize,2945,19243,Sandy
Andhra Pradesh,Kharif     ,Maize,5900,10500,Sandy
Andhra Pradesh,Rabi       ,Maize,2200,8200,Sandy
Andhra Pradesh,Kharif     ,Maize,3000,6200,Sandy
Andhra Pradesh,Rabi       ,Maize,1700,8600,Sandy
Andhra Pradesh,Kharif     ,Maize,5147,14623,Sandy
Andhra Pradesh,Rabi       ,Maize,2301,11139,Sandy
Andhra Pradesh,Kharif     ,Maize,7375,19205,Sandy
Andhra Pradesh,Rabi       ,Maize,3009,16200,Sandy
Andhra Pradesh,Kharif     ,Maize,4512,12061,Sandy
Andhra Pradesh,Rabi       ,Maize,2707,17522,Sandy
Andhra Pradesh,Kharif     ,Maize,5834,5653,Sandy
Andhra Pradesh,Rabi       ,Maize,4186,29002,Sandy
Andhra Pradesh,Kharif     ,Maize,6576,11284,Sandy
Andhra Pradesh,Rabi       ,Maize,5626,31506,Sandy
Andhra Pradesh,Kharif     ,Maize,7788,35467,Sandy
Andhra Pradesh,Rabi       ,Maize,5607,45170,Sandy
Andhra Pradesh,Kharif     ,Maize,7483,37797,Sandy
Andhra Pradesh,Rabi       ,Maize,5988,38162,Sandy
Andhra Pradesh,Kharif     ,Maize,4971,22504,Sandy
Andhra Pradesh,Rabi       ,Maize,6131,57552,Sandy
Andhra Pradesh,Kharif     ,Maize,4000,23000,Sandy
Andhra Pradesh,Rabi       ,Maize,13000,102000,Sandy
Andhra Pradesh,Kharif     ,Maize,5070,25005,Sandy
Andhra Pradesh,Rabi       ,Maize,24249,205365,Sandy
Andhra Pradesh,Kharif     ,Maize,3552,16339,Sandy
Andhra Pradesh,Rabi       ,Maize,16863,139676,Sandy
Andhra Pradesh,Kharif     ,Maize,2468,11163,Sandy
Andhra Pradesh,Rabi       ,Maize,16750,142945,Sandy
Andhra Pradesh,Kharif     ,Maize,4876,19275,Sandy
Andhra Pradesh,Rabi       ,Maize,19811,145631,Sandy
Andhra Pradesh,Kharif     ,Maize,5246,24856,Sandy
Andhra Pradesh,Rabi       ,Maize,20986,151750,Sandy
Andhra Pradesh,Kharif     ,Maize,7321,30368,Sandy
Andhra Pradesh,Rabi       ,Maize,25554,197149,Sandy
Andhra Pradesh,Kharif     ,Maize,4682,20048,Sandy
Andhra Pradesh,Rabi       ,Maize,20950,141433,Sandy
Andhra Pradesh,Kharif     ,Maize,1000,1700,Sandy
Andhra Pradesh,Rabi       ,Maize,100,200,Sandy
Andhra Pradesh,Kharif     ,Maize,700,1400,Sandy
Andhra Pradesh,Rabi       ,Maize,100,400,Sandy
Andhra Pradesh,Kharif     ,Maize,669,1901,Sandy
Andhra Pradesh,Rabi       ,Maize,134,649,Sandy
Andhra Pradesh,Kharif     ,Maize,2635,6862,Sandy
Andhra Pradesh,Rabi       ,Maize,175,942,Sandy
Andhra Pradesh,Kharif     ,Maize,785,2098,Sandy
Andhra Pradesh,Rabi       ,Maize,131,848,Sandy
Andhra Pradesh,Kharif     ,Maize,1966,1905,Sandy
Andhra Pradesh,Rabi       ,Maize,631,4373,Sandy
Andhra Pradesh,Kharif     ,Maize,3534,6064,Sandy
Andhra Pradesh,Rabi       ,Maize,1490,8344,Sandy
Andhra Pradesh,Kharif     ,Maize,7241,20782,Sandy
Andhra Pradesh,Rabi       ,Maize,769,5559,Sandy
Andhra Pradesh,Kharif     ,Maize,8188,51380,Sandy
Andhra Pradesh,Rabi       ,Maize,929,6941,Sandy
Andhra Pradesh,Kharif     ,Maize,11988,40028,Sandy
Andhra Pradesh,Rabi       ,Maize,1731,13116,Sandy
Andhra Pradesh,Kharif     ,Maize,18000,104000,Sandy
Andhra Pradesh,Rabi       ,Maize,2000,16000,Sandy
Andhra Pradesh,Kharif     ,Maize,17806,90454,Sandy
Andhra Pradesh,Rabi       ,Maize,3512,31011,Sandy
Andhra Pradesh,Kharif     ,Maize,10824,29008,Sandy
Andhra Pradesh,Rabi       ,Maize,4191,30636,Sandy
Andhra Pradesh,Kharif     ,Maize,14588,78498,Sandy
Andhra Pradesh,Rabi       ,Maize,5551,50608,Sandy
Andhra Pradesh,Kharif     ,Maize,21650,92705,Sandy
Andhra Pradesh,Rabi       ,Maize,7852,60924,Sandy
Andhra Pradesh,Kharif     ,Maize,33567,162162,Sandy
Andhra Pradesh,Rabi       ,Maize,8739,61925,Sandy
Andhra Pradesh,Kharif     ,Maize,38761,212333,Sandy
Andhra Pradesh,Rabi       ,Maize,13120,97796,Sandy
Andhra Pradesh,Kharif     ,Maize,38554,138717,Sandy
Andhra Pradesh,Rabi       ,Maize,7612,47347,Sandy
Andhra Pradesh,Kharif     ,Maize,1800,8100,Sandy
Andhra Pradesh,Rabi       ,Maize,4700,17600,Sandy
Andhra Pradesh,Kharif     ,Maize,4500,13800,Sandy
Andhra Pradesh,Rabi       ,Maize,1200,5800,Sandy
Andhra Pradesh,Kharif     ,Maize,7137,29383,Sandy
Andhra Pradesh,Rabi       ,Maize,3288,15917,Sandy
Andhra Pradesh,Kharif     ,Maize,12141,42093,Sandy
Andhra Pradesh,Rabi       ,Maize,3137,16890,Sandy
Andhra Pradesh,Kharif     ,Maize,6257,27543,Sandy
Andhra Pradesh,Rabi       ,Maize,2872,18705,Sandy
Andhra Pradesh,Kharif     ,Maize,6448,168,Sandy
Andhra Pradesh,Rabi       ,Maize,2230,11538,Sandy
Andhra Pradesh,Kharif     ,Maize,8664,14278,Sandy
Andhra Pradesh,Rabi       ,Maize,1538,9142,Sandy
Andhra Pradesh,Kharif     ,Maize,6393,8145,Sandy
Andhra Pradesh,Rabi       ,Maize,2906,13940,Sandy
Andhra Pradesh,Kharif     ,Maize,2860,9058,Sandy
Andhra Pradesh,Rabi       ,Maize,3134,20778,Sandy
Andhra Pradesh,Kharif     ,Maize,737,2314,Sandy
Andhra Pradesh,Rabi       ,Maize,2728,17216,Sandy
Andhra Pradesh,Kharif     ,Maize,1000,3000,Sandy
Andhra Pradesh,Rabi       ,Maize,4000,21000,Sandy
Andhra Pradesh,Kharif     ,Maize,1401,6226,Sandy
Andhra Pradesh,Rabi       ,Maize,5743,30289,Sandy
Andhra Pradesh,Kharif     ,Maize,244,605,Sandy
Andhra Pradesh,Rabi       ,Maize,5586,46861,Sandy
Andhra Pradesh,Kharif     ,Maize,260,1460,Sandy
Andhra Pradesh,Rabi       ,Maize,8734,73139,Sandy
Andhra Pradesh,Kharif     ,Maize,587,2629,Sandy
Andhra Pradesh,Rabi       ,Maize,12951,100642,Sandy
Andhra Pradesh,Kharif     ,Maize,1604,8937,Sandy
Andhra Pradesh,Rabi       ,Maize,19797,125355,Sandy
Andhra Pradesh,Kharif     ,Maize,3012,13006,Sandy
Andhra Pradesh,Rabi       ,Maize,20101,161351,Sandy
Andhra Pradesh,Kharif     ,Maize,1183,4294,Sandy
Andhra Pradesh,Rabi       ,Maize,15889,127001,Sandy
Andhra Pradesh,Kharif     ,Maize,100,100,Sandy
Andhra Pradesh,Kharif     ,Maize,100,200,Sandy
Andhra Pradesh,Rabi       ,Maize,100,100,Sandy
Andhra Pradesh,Kharif     ,Maize,21,60,Sandy
Andhra Pradesh,Kharif     ,Maize,51,133,Sandy
Andhra Pradesh,Rabi       ,Maize,273,1470,Sandy
Andhra Pradesh,Kharif     ,Maize,98,262,Sandy
Andhra Pradesh,Kharif     ,Maize,2,2,Sandy
Andhra Pradesh,Rabi       ,Maize,65,450,Sandy
Andhra Pradesh,Kharif     ,Maize,17,29,Sandy
Andhra Pradesh,Rabi       ,Maize,6,34,Sandy
Andhra Pradesh,Kharif     ,Maize,55,162,Sandy
Andhra Pradesh,Rabi       ,Maize,10,72,Sandy
Andhra Pradesh,Kharif     ,Maize,56,200,Sandy
Andhra Pradesh,Rabi       ,Maize,24,179,Sandy
Andhra Pradesh,Kharif     ,Maize,28,77,Sandy
Andhra Pradesh,Rabi       ,Maize,128,970,Sandy
Andhra Pradesh,Kharif     ,Maize,128,412,Sandy
Andhra Pradesh,Rabi       ,Maize,544,4804,Sandy
Andhra Pradesh,Kharif     ,Maize,177,639,Sandy
Andhra Pradesh,Rabi       ,Maize,647,4730,Sandy
Andhra Pradesh,Kharif     ,Maize,53,158,Sandy
Andhra Pradesh,Rabi       ,Maize,507,4622,Sandy
Andhra Pradesh,Kharif     ,Maize,207,764,Sandy
Andhra Pradesh,Rabi       ,Maize,1219,9458,Sandy
Andhra Pradesh,Kharif     ,Maize,163,638,Sandy
Andhra Pradesh,Rabi       ,Maize,1274,9028,Sandy
Andhra Pradesh,Kharif     ,Maize,286,907,Sandy
Andhra Pradesh,Rabi       ,Maize,1631,12157,Sandy
Andhra Pradesh,Kharif     ,Maize,132,437,Sandy
Andhra Pradesh,Rabi       ,Maize,691,5547,Sandy
Andhra Pradesh,Kharif     ,Maize,200,400,Sandy
Andhra Pradesh,Rabi       ,Maize,100,200,Sandy
Andhra Pradesh,Kharif     ,Maize,300,500,Sandy
Andhra Pradesh,Kharif     ,Maize,302,858,Sandy
Andhra Pradesh,Rabi       ,Maize,18,87,Sandy
Andhra Pradesh,Kharif     ,Maize,242,630,Sandy
Andhra Pradesh,Rabi       ,Maize,11,59,Sandy
Andhra Pradesh,Kharif     ,Maize,311,831,Sandy
Andhra Pradesh,Rabi       ,Maize,146,945,Sandy
Andhra Pradesh,Kharif     ,Maize,400,388,Sandy
Andhra Pradesh,Rabi       ,Maize,500,3458,Sandy
Andhra Pradesh,Kharif     ,Maize,1149,1972,Sandy
Andhra Pradesh,Rabi       ,Maize,895,5012,Sandy
Andhra Pradesh,Kharif     ,Maize,1114,3291,Sandy
Andhra Pradesh,Rabi       ,Maize,747,5400,Sandy
Andhra Pradesh,Kharif     ,Maize,1382,4945,Sandy
Andhra Pradesh,Rabi       ,Maize,1076,8039,Sandy
Andhra Pradesh,Kharif     ,Maize,1857,5092,Sandy
Andhra Pradesh,Rabi       ,Maize,1155,8751,Sandy
Andhra Pradesh,Kharif     ,Maize,2000,7000,Sandy
Andhra Pradesh,Rabi       ,Maize,1000,11000,Sandy
Andhra Pradesh,Kharif     ,Maize,1657,5331,Sandy
Andhra Pradesh,Rabi       ,Maize,1726,15241,Sandy
Andhra Pradesh,Kharif     ,Maize,2207,7963,Sandy
Andhra Pradesh,Rabi       ,Maize,2800,20468,Sandy
Andhra Pradesh,Kharif     ,Maize,2824,8421,Sandy
Andhra Pradesh,Rabi       ,Maize,4565,41619,Sandy
Andhra Pradesh,Kharif     ,Maize,6097,22498,Sandy
Andhra Pradesh,Rabi       ,Maize,5320,41278,Sandy
Andhra Pradesh,Kharif     ,Maize,5875,23007,Sandy
Andhra Pradesh,Rabi       ,Maize,4371,30973,Sandy
Andhra Pradesh,Kharif     ,Maize,5752,18234,Sandy
Andhra Pradesh,Rabi       ,Maize,4985,37158,Sandy
Andhra Pradesh,Kharif     ,Maize,9103,36330,Sandy
Andhra Pradesh,Rabi       ,Maize,5771,46324,Sandy
Andhra Pradesh,Kharif     ,Maize,6400,6500,Sandy
Andhra Pradesh,Rabi       ,Maize,300,1100,Sandy
Andhra Pradesh,Kharif     ,Maize,6400,8600,Sandy
Andhra Pradesh,Rabi       ,Maize,300,1400,Sandy
Andhra Pradesh,Kharif     ,Maize,6419,9134,Sandy
Andhra Pradesh,Rabi       ,Maize,606,2934,Sandy
Andhra Pradesh,Kharif     ,Maize,6704,6979,Sandy
Andhra Pradesh,Rabi       ,Maize,901,4851,Sandy
Andhra Pradesh,Kharif     ,Maize,6879,7567,Sandy
Andhra Pradesh,Rabi       ,Maize,1098,7107,Sandy
Andhra Pradesh,Kharif     ,Maize,6976,12843,Sandy
Andhra Pradesh,Rabi       ,Maize,918,6362,Sandy
Andhra Pradesh,Kharif     ,Maize,6910,12445,Sandy
Andhra Pradesh,Rabi       ,Maize,1413,7913,Sandy
Andhra Pradesh,Kharif     ,Maize,6766,11773,Sandy
Andhra Pradesh,Rabi       ,Maize,1452,10497,Sandy
Andhra Pradesh,Kharif     ,Maize,6834,12554,Sandy
Andhra Pradesh,Rabi       ,Maize,1343,10034,Sandy
Andhra Pradesh,Kharif     ,Maize,7042,9253,Sandy
Andhra Pradesh,Rabi       ,Maize,1474,11168,Sandy
Andhra Pradesh,Kharif     ,Maize,7000,9000,Sandy
Andhra Pradesh,Rabi       ,Maize,1000,11000,Sandy
Andhra Pradesh,Kharif     ,Maize,6321,9014,Sandy
Andhra Pradesh,Rabi       ,Maize,1414,12486,Sandy
Andhra Pradesh,Kharif     ,Maize,5913,12926,Sandy
Andhra Pradesh,Rabi       ,Maize,1258,9196,Sandy
Andhra Pradesh,Kharif     ,Maize,5749,9227,Sandy
Andhra Pradesh,Rabi       ,Maize,1021,9308,Sandy
Andhra Pradesh,Kharif     ,Maize,6359,25112,Sandy
Andhra Pradesh,Rabi       ,Maize,1126,8737,Sandy
Andhra Pradesh,Kharif     ,Maize,5837,12830,Sandy
Andhra Pradesh,Rabi       ,Maize,1126,7979,Sandy
Andhra Pradesh,Kharif     ,Maize,5988,7820,Sandy
Andhra Pradesh,Rabi       ,Maize,1248,9303,Sandy
Andhra Pradesh,Kharif     ,Maize,5894,9224,Sandy
Andhra Pradesh,Rabi       ,Maize,1297,10411,Sandy
Andhra Pradesh,Kharif     ,Maize,500,800,Sandy
Andhra Pradesh,Rabi       ,Maize,1800,6800,Sandy
Andhra Pradesh,Kharif     ,Maize,800,1700,Sandy
Andhra Pradesh,Rabi       ,Maize,1600,7900,Sandy
Andhra Pradesh,Kharif     ,Maize,908,2580,Sandy
Andhra Pradesh,Rabi       ,Maize,2217,10732,Sandy
Andhra Pradesh,Kharif     ,Maize,1475,3841,Sandy
Andhra Pradesh,Rabi       ,Maize,1810,9745,Sandy
Andhra Pradesh,Kharif     ,Maize,1311,3504,Sandy
Andhra Pradesh,Rabi       ,Maize,3302,21374,Sandy
Andhra Pradesh,Kharif     ,Maize,1990,1928,Sandy
Andhra Pradesh,Rabi       ,Maize,2817,19522,Sandy
Andhra Pradesh,Kharif     ,Maize,4318,7410,Sandy
Andhra Pradesh,Rabi       ,Maize,7265,35591,Sandy
Andhra Pradesh,Kharif     ,Maize,3796,17712,Sandy
Andhra Pradesh,Rabi       ,Maize,4844,18228,Sandy
Andhra Pradesh,Kharif     ,Maize,3609,14970,Sandy
Andhra Pradesh,Rabi       ,Maize,5692,22580,Sandy
Andhra Pradesh,Kharif     ,Maize,2920,8903,Sandy
Andhra Pradesh,Rabi       ,Maize,8671,32100,Sandy
Andhra Pradesh,Kharif     ,Maize,4000,15000,Sandy
Andhra Pradesh,Rabi       ,Maize,7000,30000,Sandy
Andhra Pradesh,Kharif     ,Maize,7861,21964,Sandy
Andhra Pradesh,Rabi       ,Maize,7789,33765,Sandy
Andhra Pradesh,Kharif     ,Maize,7618,29428,Sandy
Andhra Pradesh,Rabi       ,Maize,9471,34010,Sandy
Andhra Pradesh,Kharif     ,Maize,8265,22373,Sandy
Andhra Pradesh,Rabi       ,Maize,10721,46433,Sandy
Andhra Pradesh,Kharif     ,Maize,10420,28176,Sandy
Andhra Pradesh,Rabi       ,Maize,10199,63448,Sandy
Andhra Pradesh,Kharif     ,Maize,9861,39267,Sandy
Andhra Pradesh,Rabi       ,Maize,11245,55359,Sandy
Andhra Pradesh,Kharif     ,Maize,13410,40418,Sandy
Andhra Pradesh,Rabi       ,Maize,15255,86130,Sandy
Andhra Pradesh,Kharif     ,Maize,16616,47705,Sandy
Andhra Pradesh,Rabi       ,Maize,14358,110241,Sandy
Andhra Pradesh,Kharif     ,Maize,800,1400,Sandy
Andhra Pradesh,Rabi       ,Maize,8900,33600,Sandy
Andhra Pradesh,Kharif     ,Maize,500,1100,Sandy
Andhra Pradesh,Rabi       ,Maize,9200,45800,Sandy
Andhra Pradesh,Kharif     ,Maize,927,2634,Sandy
Andhra Pradesh,Rabi       ,Maize,10974,53125,Sandy
Andhra Pradesh,Kharif     ,Maize,2332,6073,Sandy
Andhra Pradesh,Rabi       ,Maize,16357,88066,Sandy
Andhra Pradesh,Kharif     ,Maize,845,2259,Sandy
Andhra Pradesh,Rabi       ,Maize,12639,81698,Sandy
Andhra Pradesh,Kharif     ,Maize,1457,1412,Sandy
Andhra Pradesh,Rabi       ,Maize,16683,119534,Sandy
Andhra Pradesh,Kharif     ,Maize,3124,5361,Sandy
Andhra Pradesh,Rabi       ,Maize,24694,142855,Sandy
Andhra Pradesh,Kharif     ,Maize,2148,6345,Sandy
Andhra Pradesh,Rabi       ,Maize,21512,134988,Sandy
Andhra Pradesh,Kharif     ,Maize,3560,12738,Sandy
Andhra Pradesh,Rabi       ,Maize,25564,150904,Sandy
Andhra Pradesh,Kharif     ,Maize,2985,8185,Sandy
Andhra Pradesh,Rabi       ,Maize,27468,196561,Sandy
Andhra Pradesh,Kharif     ,Maize,2000,18000,Sandy
Andhra Pradesh,Rabi       ,Maize,34000,226000,Sandy
Andhra Pradesh,Kharif     ,Maize,2919,13626,Sandy
Andhra Pradesh,Rabi       ,Maize,45181,364972,Sandy
Andhra Pradesh,Kharif     ,Maize,2213,11196,Sandy
Andhra Pradesh,Rabi       ,Maize,44669,311209,Sandy
Andhra Pradesh,Kharif     ,Maize,1960,11550,Sandy
Andhra Pradesh,Rabi       ,Maize,42722,296106,Sandy
Andhra Pradesh,Kharif     ,Maize,3171,18579,Sandy
Andhra Pradesh,Rabi       ,Maize,45188,306058,Sandy
Andhra Pradesh,Kharif     ,Maize,3392,15681,Sandy
Andhra Pradesh,Rabi       ,Maize,49482,301197,Sandy
Andhra Pradesh,Kharif     ,Maize,3156,12649,Sandy
